,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,32.0,256.0,64.0,1804.6590625,0.9754913851351352,62.56863450507619
0,32.0,256.0,128.0,1977.0321875,1.0686660472972973,114.22686598537835
0,32.0,256.0,256.0,2164.8915625,1.1702116554054054,208.62959685747254
0,32.0,256.0,512.0,2500.9121875,1.3518444256756756,361.19639337693627
0,32.0,256.0,1024.0,2915.3021875,1.5758390202702706,619.7097001900028
0,32.0,256.0,2048.0,3573.5109375,1.931627533783784,1011.1294642800178
0,32.0,256.0,4096.0,5145.4440625,2.781321114864865,1404.458487090723
0,32.0,256.0,8192.0,7820.7984375,4.227458614864864,1848.0370533550292
0,32.0,256.0,16384.0,11518.2003125,6.226054222972973,2509.615165679219
0,32.0,256.0,32768.0,22840.6365625,12.346290033783783,2531.124732066454
0,32.0,512.0,32.0,1850.3634375,1.0001964527027027,61.02321177901585
0,32.0,512.0,64.0,1918.3065625,1.0369224662162164,117.72377999640348
0,32.0,512.0,128.0,2139.4353125,1.1564515202702703,211.11192845606428
0,32.0,512.0,256.0,2424.9384375,1.3107775337837837,372.5127016759221
0,32.0,512.0,512.0,2937.4559375,1.5878140202702704,615.0360137081041
0,32.0,512.0,1024.0,3666.1071875,1.9816795608108109,985.5907517211346
0,32.0,512.0,2048.0,5045.6871875,2.72739847972973,1432.2257486228625
0,32.0,512.0,4096.0,7625.3253125,4.121797466216217,1895.4110124237309
0,32.0,512.0,8192.0,11422.2784375,6.174204560810811,2530.6904035857347
0,32.0,512.0,16384.0,21788.4503125,11.777540709459458,2653.355309878514
0,32.0,512.0,32768.0,34457.1984375,18.62551266891892,3355.6123439140815
0,64.0,16.0,32.0,1583.6659375,0.8560356418918919,2.228120157013355
0,64.0,16.0,64.0,1634.0484375,0.8832694256756756,4.3188402783718916
0,64.0,16.0,128.0,1735.0515625,0.9378657094594594,8.134850026222217
0,64.0,16.0,256.0,1783.4415625,0.9640224662162161,15.82826141979799
0,64.0,16.0,512.0,1783.9290625,0.9642859797297298,31.647870965880905
0,64.0,16.0,1024.0,1792.6796875,0.9690160472972973,62.98673449311556
0,64.0,16.0,2048.0,2009.3084375,1.0861126689189187,112.39202919700193
0,64.0,16.0,4096.0,2217.1296875,1.1984484797297297,203.71396383360587
0,64.0,16.0,8192.0,2625.8921875,1.4194011824324326,344.00521772449304
0,64.0,16.0,16384.0,3018.0484375,1.6313775337837837,598.6122850856926
0,64.0,16.0,32768.0,4071.5203125,2.2008217905405405,887.4525910149605
0,64.0,32.0,32.0,1479.8728125,0.7999312500000001,4.768783423655692
0,64.0,32.0,64.0,1837.4190625,0.9931994932432433,7.681637269721988
0,64.0,32.0,128.0,1861.1528125,1.0060285472972972,15.167356584192346
0,64.0,32.0,256.0,1915.4584375,1.035382939189189,29.47468985119461
0,64.0,32.0,512.0,1904.6553125,1.0295434121621623,59.28374127358972
0,64.0,32.0,1024.0,2068.2859375,1.1179923986486486,109.18712775012611
0,64.0,32.0,2048.0,2383.0228125,1.2881204391891894,189.53252929828406
