,num_inputs,num_features,num_outputs,cycles,time (μs),effective bandwidth (GiB/s)
0,16.0,256.0,2048.0,5216.6959375,2.8198356418918915,692.6379545599259
0,16.0,256.0,4096.0,7656.3384375,4.138561317567567,943.8666850435789
0,16.0,256.0,8192.0,12303.8090625,6.6507076013513515,1174.6870607866542
0,16.0,256.0,16384.0,21704.7734375,11.732309966216217,1331.7922982809334
0,16.0,256.0,32768.0,40695.0628125,21.997331250000002,1420.6268791291784
0,16.0,512.0,32.0,2913.8178125,1.5750366554054054,38.751590957653846
0,16.0,512.0,64.0,2985.3809375,1.6137194256756757,75.64532888507236
0,16.0,512.0,128.0,3111.5140625,1.6818994932432434,145.15768121702732
0,16.0,512.0,256.0,3432.8578125,1.8555988175675677,263.13951645272255
0,16.0,512.0,512.0,4137.5840625,2.236531925675676,436.64146183577657
0,16.0,512.0,1024.0,5432.9634375,2.9367369932432434,665.0664058745155
0,16.0,512.0,2048.0,7776.5090625,4.203518412162162,929.281070957793
0,16.0,512.0,4096.0,12699.6890625,6.864696790540542,1138.0692022546546
0,16.0,512.0,8192.0,21845.7284375,11.80850185810811,1323.1991901722943
0,16.0,512.0,16384.0,41018.8790625,22.172367060810817,1409.4119922328682
0,16.0,512.0,32768.0,73421.7815625,39.68744949324324,1574.805154488283
0,32.0,16.0,32.0,2958.9446875,1.5994295608108107,1.192518063117975
0,32.0,16.0,64.0,2977.7340625,1.6095859797297296,2.3699873253192947
0,32.0,16.0,128.0,3050.1221875,1.6487146959459458,4.62748075761762
0,32.0,16.0,256.0,3170.1571875,1.71359847972973,8.904530821004991
0,32.0,16.0,512.0,3356.1909375,1.8141572635135137,16.821905000044264
0,32.0,16.0,1024.0,3519.7890625,1.9025886824324325,32.080066106484686
0,32.0,16.0,2048.0,3464.6865625,1.8728035472972975,65.18052287163135
0,32.0,16.0,4096.0,3609.4996875,1.9510809121621622,125.13097074743173
0,32.0,16.0,8192.0,3864.2353125,2.0887758445945943,233.76437671004905
0,32.0,16.0,16384.0,4491.4253125,2.4277974662162163,402.2422226194517
0,32.0,16.0,32768.0,5756.5209375,3.1116329391891897,627.6849200162418
0,32.0,32.0,32.0,3038.2446875,1.6422944256756755,2.322786069766865
0,32.0,32.0,64.0,3080.1290625,1.6649346283783784,4.582399422152175
0,32.0,32.0,128.0,3265.7746875,1.765283614864865,8.643818316741697
0,32.0,32.0,256.0,3331.5796875,1.800853885135135,16.94617127671787
0,32.0,32.0,512.0,3508.1746875,1.896310641891892,32.1862744765625
0,32.0,32.0,1024.0,3488.8628125,1.8858717905405404,64.72885584136405
0,32.0,32.0,2048.0,3615.8859375,1.9545329391891888,124.90998397490478
0,32.0,32.0,4096.0,3887.8978125,2.1015663851351354,232.34161747623833
0,32.0,32.0,8192.0,4503.0390625,2.434075168918919,401.20479259389526
0,32.0,32.0,16384.0,5696.0303125,3.078935304054054,634.3507782796246
0,32.0,32.0,32768.0,8172.2903125,4.417454222972973,884.2763045393103
0,32.0,64.0,32.0,3020.2140625,1.6325481418918921,4.673305132263017
0,32.0,64.0,64.0,3260.3465625,1.7623494932432433,8.658210610536594
0,32.0,64.0,128.0,3368.2946875,1.820699831081081,16.761459025381804
0,32.0,64.0,256.0,3513.3409375,1.8991032094594595,32.13893929866726
0,32.0,64.0,512.0,3525.2603125,1.905546114864865,64.06054917283018
0,32.0,64.0,1024.0,3646.4228125,1.971039358108108,123.86393802175597
0,32.0,64.0,2048.0,3923.8909375,2.1210221283783786,230.2103866975991
0,32.0,64.0,4096.0,4496.9928125,2.4308069256756757,401.7442258381227
0,32.0,64.0,8192.0,5684.1578125,3.0725177364864864,635.6757834701222
