,num_inputs,num_features,num_outputs,time,iqr
177,64,256,64,8.638387452811005,0.1168196788057671
178,64,256,128,8.664333591392884,0.0963124679401522
179,64,256,256,8.647041395306587,0.11474885977804744
180,64,256,512,8.806037862339746,0.21224105730652895
181,64,256,1024,8.716064424294492,0.06147418171167582
182,64,256,2048,8.687435272925844,0.12289262376725615
183,64,256,4096,13.252390699926766,0.0017937272787106177
184,64,256,8192,23.493809896595604,0.030410010367632048
185,64,256,16384,42.54434267058969,0.001089274883271272
186,64,256,32768,87.82043089361295,0.026001129299402022
187,64,512,32,8.668165258131921,0.0922172097489243
188,64,512,64,8.740811130922774,0.09182961657643343
189,64,512,128,8.793372648727637,0.2203725278377533
190,64,512,256,8.66431996303921,0.18780629616230857
191,64,512,512,8.59182798691715,0.08528782054781954
192,64,512,1024,8.610651098812621,0.10410067625343723
193,64,512,2048,13.314824242843315,0.0020000617951151755
194,64,512,4096,23.273757110453317,0.027524586766958035
195,64,512,8192,42.63163214549423,0.0021377578377681085
196,64,512,16384,87.86803488012242,0.031749252229934286
197,64,512,32768,170.53218566191688,0.04721921868620785
198,128,16,32,8.661681219624976,0.05209301598370136
199,128,16,64,8.635276303781817,0.1284927362576145
200,128,16,128,8.602942603950698,0.08424553088843821
201,128,16,256,8.620293985586613,0.0854638870805497
202,128,16,512,8.597712094585102,0.07933988235890804
203,128,16,1024,8.724575842042332,0.13702339492738214
204,128,16,2048,8.616626266545305,0.09560920298099429
205,128,16,4096,8.600881757835547,0.07349806837737477
206,128,16,8192,8.799528192890726,0.16933460719883597
207,128,16,16384,8.715844132627051,0.07938977330923024
208,128,16,32768,8.657059997009734,0.08200986776500853
209,128,32,32,8.716317237881213,0.10813474655151364
210,128,32,64,8.724425502283419,0.0907478854060174
211,128,32,128,8.69478260477384,0.03841153811663438
212,128,32,256,8.753541322505992,0.14734510332345993
213,128,32,512,8.662638964597136,0.08704175706952863
214,128,32,1024,8.676567429362178,0.15293760225176833
215,128,32,2048,8.770903260649545,0.1332372426986701
216,128,32,4096,8.701726907621259,0.06609517149627114
217,128,32,8192,8.62924988614395,0.09480775333941117
218,128,32,16384,8.675790737227846,0.08030480239540445
219,128,32,32768,13.204932730877772,0.0022401101887229383
220,128,64,32,8.673684943156939,0.1274504465982315
221,128,64,64,8.665523592693111,0.10349797084927588
222,128,64,128,8.571439546843369,0.0724578741937876
223,128,64,256,8.66486259813731,0.1249923836439844
224,128,64,512,8.792550469060306,0.2143826335668548
225,128,64,1024,8.97490802909369,0.3524407278746355
226,128,64,2048,8.72662765905261,0.07442976348102086
227,128,64,4096,8.715997474349065,0.10062954388558952
228,128,64,8192,8.741879341718944,0.11030319146811769
229,128,64,16384,13.196535012684762,0.001415936276315591
230,128,64,32768,23.182941083278923,0.0013677403330804327
231,128,128,32,8.624782692641022,0.11912321206182343
232,128,128,64,8.600474606888989,0.09187588002532765
233,128,128,128,8.765392892224632,0.176405627280472
234,128,128,256,8.757415195198163,0.21672081202268575
235,128,128,512,8.74598630015617,0.1368255820125335
236,128,128,1024,8.728222885047611,0.11475980281829717
237,128,128,2048,8.635677909478545,0.06710879970341767
238,128,128,4096,8.79579567471924,0.13949354179203455
239,128,128,8192,13.306096952874213,0.0032669166102994
240,128,128,16384,23.24600343902906,0.0008011236786834594
241,128,128,32768,42.56532454863191,0.0036534853279637444
242,128,256,32,8.969683349942384,0.3353625070303677
243,128,256,64,9.064808406907579,0.20078876987099728
244,128,256,128,9.60360827545325,1.0126589797437178
245,128,256,256,8.709942812666945,0.07038903422653645
246,128,256,512,8.799272949766854,0.11382298544049305
247,128,256,1024,9.112886262490697,0.19353171810507866
248,128,256,2048,9.415171087973498,0.8088609203696262
249,128,256,4096,13.302171725081278,0.001757941208778725
250,128,256,8192,23.276973960714205,0.004283711314202634
251,128,256,16384,42.659910414367914,0.0019170343875900948
252,128,256,32768,89.58951055841601,0.03778189420700008
253,128,512,32,8.960997835611519,0.0645906664431092
254,128,512,64,9.044069659126842,0.051522022113204155
255,128,512,128,9.102686481888998,0.06717841606587166
256,128,512,256,9.58585779493054,0.9213189594447616
257,128,512,512,10.083727836608888,0.04996254574507509
258,128,512,1024,10.05459447391331,0.1257259165868167
259,128,512,2048,13.403133135288952,0.004204222932458087
260,128,512,4096,23.3278261601097,0.0031079165637499153
261,128,512,8192,42.77423785999417,0.0008967705070959649
262,128,512,16384,89.53807916006318,0.017149373888973432
263,128,512,32768,174.24766851278642,0.05138036794958374
264,256,16,32,9.593403907049268,0.9747716598212715
265,256,16,64,10.082865566946566,0.08390564471483301
266,256,16,128,10.110382586717604,0.07446103263646477
267,256,16,256,10.093284021131694,0.032317615114151814
268,256,16,512,10.009820414707065,0.09167206007987201
269,256,16,1024,9.477038588374853,0.9141871239989996
270,256,16,2048,9.108467243442481,0.1859000883996493
271,256,16,4096,9.903990180187282,0.48245685175061126
272,256,16,8192,9.08315309282878,0.118790846318008
273,256,16,16384,9.103783275085416,0.14712600968778022
274,256,16,32768,9.052233798834294,0.0724091660231341
275,256,32,32,9.314142684028907,0.16921737696975314
276,256,32,64,9.48893291960386,1.0274244472384448
277,256,32,128,8.962905496034933,0.08992012590169858
278,256,32,256,9.056003816911707,0.07418375462293535
279,256,32,512,8.989371480825156,0.1477186568081374
280,256,32,1024,8.977029606214037,0.08472744375467241
281,256,32,2048,9.09309081140567,0.08784725796431402
282,256,32,4096,9.121055892584,0.10102053638547656
283,256,32,8192,9.007463341011947,0.048289773985743155
284,256,32,16384,9.061108468829289,0.07249549962580364
285,256,32,32768,13.199805002659561,0.001699058339000472
286,256,64,32,9.080398576739041,0.0532960519194612
287,256,64,64,9.37111122025685,0.7228982169181132
288,256,64,128,9.638337640180472,1.0723060928285122
289,256,64,256,10.069633615203204,0.06659592036157883
290,256,64,512,9.189772241833536,0.5154886282980449
291,256,64,1024,8.997307381714169,0.10659443214535773
292,256,64,2048,9.839369831163257,0.4515785723924641
293,256,64,4096,9.701468613708302,1.0353957302868366
294,256,64,8192,10.000149581936144,0.16646981239318867
295,256,64,16384,13.25302324257791,0.001112441532314046
296,256,64,32768,23.21380211247338,0.0010278075933442923
297,256,128,32,8.994615001037067,0.12882361188530925
298,256,128,64,9.125765146348964,0.10151243768632359
299,256,128,128,8.943071973550577,0.11503132991492623
300,256,128,256,9.247107427059248,0.33429574687033814
301,256,128,512,9.073676990912015,0.1507100649178019
302,256,128,1024,8.77377328503391,0.05662664771080063
303,256,128,2048,8.66330989714091,0.2685030689463007
304,256,128,4096,8.721656765302885,0.10404335334896933
305,256,128,8192,13.303955382434651,0.004137284122407938
306,256,128,16384,23.293111028356684,0.0019011087715632973
307,256,128,32768,42.70904555916786,0.003199744969608091
308,256,256,32,8.987839568568313,0.06693117320537717
309,256,256,64,8.989718973474659,0.08790795691311262
310,256,256,128,8.960920649216225,0.10386346839368145
311,256,256,256,8.935426066265157,0.18435912206769067
312,256,256,512,9.04151733316805,0.06157876923680239
313,256,256,1024,8.980253180893868,0.07386533543467315
314,256,256,2048,9.082776117745949,0.045395316556096584
315,256,256,4096,13.367618061602116,0.00267419964075088
316,256,256,8192,23.33126992194189,0.003077741712332325
317,256,256,16384,42.781060617417104,0.0030115246772829864
318,256,256,32768,91.52233266186985,0.02931850031017379
319,256,512,32,8.64386564741532,0.1640055561438193
320,256,512,64,8.723862635214692,0.11725719086825838
321,256,512,128,8.888372463052686,0.2635255921632069
322,256,512,256,9.008263857306346,0.12285057455301403
323,256,512,512,8.824725112999262,0.4575917497277259
324,256,512,1024,8.73026737700338,0.14673816040158272
325,256,512,2048,13.349126813312369,0.002928171306848084
326,256,512,4096,23.40452144336369,0.0011565163731573006
327,256,512,8192,42.85894734784961,0.005102623254062502
328,256,512,16384,90.62180404915757,0.029438175261017625
329,256,512,32768,176.82328665008146,0.05978369154035373
330,512,16,32,8.724177191438882,0.18171402625739652
331,512,16,64,8.793541898384042,0.11233575642108916
332,512,16,128,8.767017608751422,0.09547933004796531
333,512,16,256,8.720975697202528,0.08558682166040027
334,512,16,512,9.326911641454153,0.7420372916385516
335,512,16,1024,9.604380000382664,0.9655050002038484
336,512,16,2048,8.998197673455527,0.11783409863710577
337,512,16,4096,9.031053766122332,0.13386588543653655
338,512,16,8192,8.892841139079437,0.2000895794481054
339,512,16,16384,8.72718744870761,0.1029802486300477
340,512,16,32768,8.941334980013579,0.2681491430848838
341,512,32,32,10.015277676284313,0.2743090968579055
342,512,32,64,10.059180394746365,0.10842597112059628
343,512,32,128,8.67428209943076,0.08873809128999602
344,512,32,256,8.645076114529124,0.06928863003850015
345,512,32,512,8.590360110004742,0.08342319633811839
346,512,32,1024,8.64501060762753,0.10968598071485891
347,512,32,2048,9.255429861051114,0.4260929999873047
348,512,32,4096,9.086742191373006,0.12967172078788264
349,512,32,8192,9.309231879358942,0.6576878949999792
350,512,32,16384,9.795399316187417,0.6703564897179608
351,512,32,32768,13.21015792200342,0.0016300007700923874
352,512,64,32,9.563014709523747,1.4350849203765397
353,512,64,64,9.133270437913865,0.1952313818037509
354,512,64,128,9.21303427947516,0.37173053715378085
355,512,64,256,9.026634907754868,0.12807263992726733
356,512,64,512,9.618530333751725,1.024296414107085
357,512,64,1024,10.050472924485804,0.09948867373168353
358,512,64,2048,9.378496574407274,1.0930568678304566
359,512,64,4096,9.726183786101286,1.0368255898356433
360,512,64,8192,9.258379935371604,0.20061081741005374
361,512,64,16384,13.264290359802542,0.002128700725733464
362,512,64,32768,23.270991475631792,0.0017087906599049841
363,512,128,32,8.984048547142224,0.07397420704364653
364,512,128,64,9.360315506769851,0.8885950082913039
365,512,128,128,9.294484225525098,1.0799516225233687
366,512,128,256,8.943276572972536,0.15278030186891356
367,512,128,512,8.989566491673822,0.08148495107889363
368,512,128,1024,9.297828693789514,0.28018294833600427
369,512,128,2048,9.266231162473558,0.8046001894399528
370,512,128,4096,9.031963162124157,0.10692528448999036
371,512,128,8192,13.360494499405226,0.001776264980433867
372,512,128,16384,23.335549111167595,0.02711229026317613
373,512,128,32768,42.774740476161234,0.0017323531210472172
374,512,256,32,9.850310937811932,0.3280547447502616
375,512,256,64,9.093442605808377,0.16238917596638214
376,512,256,128,9.210774086585099,0.1355240121483816
377,512,256,256,9.634759782680446,1.0708636604249473
378,512,256,512,9.16063004512001,0.09475864935666499
379,512,256,1024,9.018367435783146,0.08001672104000968
380,512,256,2048,9.597630661335728,0.926891993731261
381,512,256,4096,13.390205396960178,0.004154723137615829
382,512,256,8192,23.39677792042494,0.016267411410809077
383,512,256,16384,42.91045721620321,0.0029209069907649423
384,512,256,32768,93.04763465611774,0.024507287889712612
385,512,512,32,8.668340909450006,0.04454634618013971
386,512,512,64,8.691933169029653,0.11706226505339265
387,512,512,128,8.752638947866535,0.08332422003150104
388,512,512,256,8.713151688647011,0.08589187636971554
389,512,512,512,8.662691918046525,0.11135048698633818
390,512,512,1024,8.596332526455322,0.06741413380950674
391,512,512,2048,13.347446030626696,0.0022022519260640524
392,512,512,4096,23.372174768398203,0.003496836870909968
393,512,512,8192,42.87747522816062,0.0034920871257740566
394,512,512,16384,91.7009094052694,0.025284010916944308
395,512,512,32768,179.14527150181436,0.041346764191981446
396,1024,16,32,8.770628111517947,0.13319295831024608
397,1024,16,64,8.78434298641008,0.13507241383195107
398,1024,16,128,8.629005254867176,0.08813475724309573
399,1024,16,256,8.707443377731934,0.09107771329581843
400,1024,16,512,8.755064966238063,0.11703721247613309
401,1024,16,1024,8.717912229020959,0.16323123127221933
402,1024,16,2048,8.70530202417918,0.12692473828792614
403,1024,16,4096,8.616234664805233,0.07379862945526924
404,1024,16,8192,8.85803539953802,0.20096530206501484
405,1024,16,16384,8.774461767271811,0.16366280615329665
406,1024,16,32768,8.812670304399472,0.14834818430244773
407,1024,32,32,8.605099775983641,0.18937124405056419
408,1024,32,64,8.687927011245241,0.11414077598601632
409,1024,32,128,8.672245789784938,0.10568334255367455
410,1024,32,256,8.611866416564832,0.09884864557534541
411,1024,32,512,8.681631526754549,0.0631357776001084
412,1024,32,1024,8.75107024889846,0.10968465358018803
413,1024,32,2048,8.639526565093549,0.09636890608817286
414,1024,32,4096,8.733836099829363,0.13113524764776163
415,1024,32,8192,8.6673114526396,0.07745330221951104
416,1024,32,16384,8.709967723521203,0.09930259548127675
417,1024,32,32768,13.202590338187294,0.0007107388228167399
418,1024,64,32,8.778021646582562,0.09024334140121917
419,1024,64,64,8.738352556753417,0.19252789206802967
420,1024,64,128,8.734890599937541,0.25687678717076584
421,1024,64,256,8.689496441123389,0.09131883271038535
422,1024,64,512,8.763921750790399,0.11105178855359671
423,1024,64,1024,8.754933933201043,0.20307446829974626
424,1024,64,2048,8.78216700790369,0.09306515567004449
425,1024,64,4096,8.687063873124618,0.12853334192186688
426,1024,64,8192,8.68505365603293,0.12117128353566016
427,1024,64,16384,13.343740534037353,0.0013557262718664619
428,1024,64,32768,23.28423593814174,0.0026475638151155162
429,1024,128,32,9.068887316338392,0.10512392036616769
430,1024,128,64,8.954906710625991,0.10991669259965484
431,1024,128,128,8.903446291451868,0.10357331484556305
432,1024,128,256,9.569883155858232,1.0946974158287044
433,1024,128,512,9.52820491400503,1.0626067407429216
434,1024,128,1024,9.606920173835185,0.932573899626732
435,1024,128,2048,9.253759711811488,0.1438326667994279
436,1024,128,4096,10.132231600582598,0.04631911870092059
437,1024,128,8192,13.350295809408031,0.0023944303393363137
438,1024,128,16384,23.38855108246207,0.003381073474882347
439,1024,128,32768,42.80041864141822,0.0016460195183793758
440,1024,256,32,9.552721244593462,0.9429363533854499
441,1024,256,64,10.004706924692508,0.09864624589681575
442,1024,256,128,9.715638784248204,1.0195299983024593
443,1024,256,256,9.488341923464427,0.8224648889154189
444,1024,256,512,9.170597372576594,0.16474614385515396
445,1024,256,1024,9.052612089916417,0.44383634813129774
446,1024,256,2048,8.944501120435156,0.13762689195573394
447,1024,256,4096,13.39794045314193,0.0013424083590504743
448,1024,256,8192,23.42596725664205,0.002343952655793391
449,1024,256,16384,42.902533896267414,0.0030154362320856487
450,1024,256,32768,93.61889099024913,0.02045417204500058
451,1024,512,32,10.064965197816491,0.06992747075855683
452,1024,512,64,9.953954988824469,0.2406381070613863
453,1024,512,128,9.976492968520947,0.11553177610039635
454,1024,512,256,9.176006185060197,0.10043403599411242
455,1024,512,512,9.796566644772177,0.5450484342873093
456,1024,512,1024,9.17007122612135,0.2766049699857826
457,1024,512,2048,13.41925745209058,0.0007767230272283062
458,1024,512,4096,23.426855852206547,0.0007648952305313293
459,1024,512,8192,42.93353179469704,0.0022106803953682416
460,1024,512,16384,92.71465648304333,0.04096003249288083
461,1024,512,32768,180.96769802893203,0.021730316802887714
462,2048,16,32,9.114150626754219,0.18220613710582095
463,2048,16,64,9.342560709708115,0.7921340642496955
464,2048,16,128,9.145455739714881,0.1633530482649798
465,2048,16,256,9.135299679738553,0.13523229863494612
466,2048,16,512,9.068074956050387,0.05589085631072434
467,2048,16,1024,9.163823592561211,0.07088971324264941
468,2048,16,2048,9.966882273909594,0.2271698787808419
469,2048,16,4096,9.823310548173529,0.4176281392574317
470,2048,16,8192,9.105342448405597,0.24661542847752493
471,2048,16,16384,10.0071968883276,0.1313711749389775
472,2048,16,32768,8.73829092344512,0.1600505318492655
473,2048,32,32,8.652008417993782,0.08269285317510489
474,2048,32,64,8.699306128951518,0.11612595990300009
475,2048,32,128,8.62639455202346,0.0758077017962949
476,2048,32,256,8.751135335668273,0.22815424017608016
477,2048,32,512,8.668382795682799,0.08990420028567517
478,2048,32,1024,8.67916439116622,0.10203288402408316
479,2048,32,2048,8.662429649848491,0.0730526633560665
480,2048,32,4096,8.745754473721203,0.1692032441496846
481,2048,32,8192,8.696000986611066,0.08770003914833056
482,2048,32,16384,8.793309059641931,0.12607923708856186
483,2048,32,32768,13.203255366533995,0.0009517185389993081
484,2048,64,32,8.689055999275297,0.1420594751834855
485,2048,64,64,8.598890477636209,0.055448058992625185
486,2048,64,128,8.664164878427982,0.15978948213159874
487,2048,64,256,8.692495343456795,0.15003653243184134
488,2048,64,512,8.7019011904688,0.07194979116320545
489,2048,64,1024,8.65247565864896,0.062115909531712026
490,2048,64,2048,8.725535642841589,0.05260519683361164
491,2048,64,4096,8.818779533486005,0.14581447467207928
492,2048,64,8192,8.703434297248073,0.08250004611909369
493,2048,64,16384,13.367668241262434,0.0025608111172895206
494,2048,64,32768,23.31058962477578,0.002701953053474654
495,2048,128,32,8.810155648414208,0.1458910759538409
496,2048,128,64,8.762682848812446,0.16465787775814347
497,2048,128,128,8.718402793064065,0.06382158026099294
498,2048,128,256,8.677652474337567,0.09204111993312697
499,2048,128,512,8.779089586080417,0.1499580685049301
500,2048,128,1024,8.688099534871679,0.09002834558487095
501,2048,128,2048,8.613085836016884,0.10134284384548443
502,2048,128,4096,8.57714485997955,0.09410404600202964
503,2048,128,8192,13.3537506001691,0.002227537333964762
504,2048,128,16384,23.406254976159996,0.004679523408413535
505,2048,128,32768,42.86565564572812,0.005629006773239409
506,2048,256,32,9.569202261489062,0.9070801548659801
507,2048,256,64,9.024029285849437,0.0802991446107626
508,2048,256,128,8.972607172377732,0.1157009042799464
509,2048,256,256,9.788093795733792,0.776365585625172
510,2048,256,512,9.044288507784191,0.09120563045144099
511,2048,256,1024,8.950612479415925,0.1342193223536023
512,2048,256,2048,8.965510279750047,0.09658411145210184
513,2048,256,4096,13.381686173379423,0.003926130011676137
514,2048,256,8192,23.432344332751303,0.027729384601116028
515,2048,256,16384,42.91997192427517,0.006368290632961901
516,2048,256,32768,94.67292403463613,0.023778993636370788
517,2048,512,32,8.923276655537926,0.09090271778404743
518,2048,512,64,8.924617168858,0.09561972692608925
519,2048,512,128,8.956761561010195,0.09898394346237169
520,2048,512,256,9.011625899406878,0.10768524371087557
521,2048,512,512,9.055647314728605,0.1289350446313625
522,2048,512,1024,9.471669556065041,0.9119973285123715
523,2048,512,2048,13.390882878253858,0.0027213245630251814
524,2048,512,4096,23.425799515098333,0.00340966507792243
525,2048,512,8192,42.94618148356677,0.0037635676562738723
526,2048,512,16384,93.50418299436569,0.0473796389996884
527,2048,512,32768,182.25508809766987,0.021469313651341748
528,4096,16,32,9.020433659948734,0.061307288706304267
529,4096,16,64,9.073032228195148,0.11062012054026088
530,4096,16,128,9.01277794138245,0.10535721667110896
531,4096,16,256,8.98039095994571,0.1280563883483392
532,4096,16,512,9.022121548490679,0.13314681127667413
533,4096,16,1024,9.011037477656549,0.08255364373326238
534,4096,16,2048,9.043942460709292,0.1334703993052253
535,4096,16,4096,9.404563607478684,0.6302176043391234
536,4096,16,8192,10.004317401908338,0.2098219469189637
537,4096,16,16384,9.473366133699361,0.7773775141686188
538,4096,16,32768,8.988233513968146,0.14120489358902108
